Date,VIX,S&P500,Historical_Volatility,Interest_Rate,Inflation,GDP_Growth,Unemployment_Rate,Money_Supply,TED_Spread
2015-06-17,14.5,2100.43994140625,0.0932512909889859,,,,,,0.28
2015-06-18,13.1899995803833,2121.239990234375,0.0962702098642557,,,,,,0.27
2015-06-19,13.960000038146973,2109.989990234375,0.0973161877791401,,,,,,0.27
2015-06-22,12.739999771118164,2122.85009765625,0.0908334825478188,,,,,,0.27
2015-06-23,12.109999656677246,2124.199951171875,0.0894846925857216,,,,,,0.27
2015-06-24,13.260000228881836,2108.580078125,0.0917610409301726,,,,,,0.27
2015-06-25,14.010000228881836,2102.31005859375,0.0922049509816881,,,,,,0.27
2015-06-26,14.020000457763672,2101.489990234375,0.0864420207743988,,,,,,0.27
2015-06-29,18.850000381469727,2057.639892578125,0.1048997963772853,,,,,,0.26
2015-06-30,18.229999542236328,2063.110107421875,0.1047746716310754,,,,,,0.27
2015-07-01,16.09000015258789,2077.419921875,0.1072899672202087,0.13,238.034,1.6,5.2,12061.1,0.27
2015-07-02,16.790000915527344,2076.780029296875,0.1072973825374382,,,,,,0.27
2015-07-06,17.010000228881836,2068.760009765625,0.1072484856805873,,,,,,0.26
2015-07-07,16.09000015258789,2081.340087890625,0.1090838366688351,,,,,,0.26
2015-07-08,19.65999984741211,2046.6800537109373,0.1153374743874404,,,,,,0.26
2015-07-09,19.96999931335449,2051.31005859375,0.1117864354880428,,,,,,0.26
2015-07-10,16.829999923706055,2076.6201171875,0.1183985782497038,,,,,,0.28
2015-07-13,13.899999618530272,2099.60009765625,0.1218672093172873,,,,,,0.27
2015-07-14,13.369999885559082,2108.949951171875,0.122431075175342,,,,,,0.28
2015-07-15,13.229999542236328,2107.39990234375,0.1224143480481827,,,,,,0.27
2015-07-16,12.109999656677246,2124.2900390625,0.1244788359835976,,,,,,0.27
2015-07-17,11.949999809265137,2126.639892578125,0.121654489162519,,,,,,0.26
2015-07-20,12.25,2128.280029296875,0.1215150004196432,,,,,,0.26
2015-07-21,12.220000267028809,2119.2099609375,0.1205628599850196,,,,,,0.26
2015-07-22,12.119999885559082,2114.14990234375,0.1208860551698748,,,,,,0.25
2015-07-23,12.640000343322754,2102.14990234375,0.1171213496536925,,,,,,0.27
2015-07-24,13.739999771118164,2079.64990234375,0.1209837310667989,,,,,,0.25
2015-07-27,15.600000381469728,2067.639892578125,0.120459919643622,,,,,,0.24
2015-07-28,13.4399995803833,2093.25,0.1252649650702281,,,,,,0.25
2015-07-29,12.5,2108.570068359375,0.125975551421809,,,,,,0.24
2015-07-30,12.130000114440918,2108.6298828125,0.1258663094258189,,,,,,0.23
2015-07-31,12.119999885559082,2103.840087890625,0.1225805538899141,,,,,,0.23
2015-08-03,12.5600004196167,2098.0400390625,0.12188770834026,,,,,,0.22
2015-08-04,13.0,2093.320068359375,0.1205583648952656,,,,,,0.22
2015-08-05,12.510000228881836,2099.840087890625,0.1209637655060453,,,,,,0.23
2015-08-06,13.770000457763672,2083.56005859375,0.1211700384280074,,,,,,0.27
2015-08-07,13.390000343322754,2077.570068359375,0.1211519443937739,,,,,,0.25
2015-08-10,12.229999542236328,2104.179931640625,0.1270258202276465,,,,,,0.19
2015-08-11,13.710000038146973,2084.070068359375,0.1144302058918171,,,,,,0.21
2015-08-12,13.609999656677246,2086.050048828125,0.1142507566608261,,,,,,0.21
2015-08-13,13.489999771118164,2083.389892578125,0.1126320172023405,,,,,,0.22
2015-08-14,12.829999923706056,2091.5400390625,0.113155514815905,,,,,,0.23
2015-08-17,13.020000457763672,2102.43994140625,0.1133385889562173,,,,,,0.23
2015-08-18,13.789999961853027,2096.919921875,0.1124609050427677,,,,,,0.26
2015-08-19,15.25,2079.610107421875,0.103776572734264,,,,,,0.28
2015-08-20,19.13999938964844,2035.72998046875,0.1210795098676126,,,,,,0.31
2015-08-21,28.030000686645508,1970.8900146484373,0.146334328068327,,,,,,0.3
2015-08-24,40.7400016784668,1893.2099609375,0.1778198592463303,,,,,,0.27
2015-08-25,36.02000045776367,1867.6099853515625,0.1785677862612432,,,,,,0.26
2015-08-26,30.31999969482422,1940.510009765625,0.2177496158809317,,,,,,0.27
2015-08-27,26.100000381469727,1987.6600341796875,0.2294809124104988,,,,,,0.26
2015-08-28,26.049999237060547,1988.8699951171875,0.2294248081599672,,,,,,0.27
2015-08-31,28.43000030517578,1972.1800537109373,0.2299546889750767,,,,,,
2015-09-01,31.399999618530277,1913.8499755859373,0.2430352340315281,0.14,237.498,,5.0,12170.3,0.3
2015-09-02,26.09000015258789,1948.8599853515625,0.2509557350384024,,,,,,0.3
2015-09-03,25.61000061035156,1951.1300048828125,0.2510076519582381,,,,,,0.31
2015-09-04,27.799999237060547,1921.219970703125,0.252696202659223,,,,,,0.31
2015-09-08,24.899999618530277,1969.4100341796875,0.2647748324560139,,,,,,0.27
2015-09-09,26.229999542236328,1942.0400390625,0.263764713489115,,,,,,0.3
2015-09-10,24.3700008392334,1952.2900390625,0.2631794614006748,,,,,,0.32
2015-09-11,23.200000762939453,1961.050048828125,0.263857838289383,,,,,,0.3
2015-09-14,24.25,1953.030029296875,0.2639098266648811,,,,,,0.27
2015-09-15,22.540000915527344,1978.0899658203125,0.2675393050169293,,,,,,0.26
2015-09-16,21.350000381469727,1995.31005859375,0.2692659473641446,,,,,,0.28
2015-09-17,21.13999938964844,1990.199951171875,0.2689306966291004,,,,,,0.34
2015-09-18,22.280000686645508,1958.030029296875,0.2716810333029483,,,,,,0.33
2015-09-21,20.13999938964844,1966.969970703125,0.2723106804275242,,,,,,0.32
2015-09-22,22.440000534057617,1942.739990234375,0.2704255470733923,,,,,,0.34
2015-09-23,22.1299991607666,1938.760009765625,0.2696012790686028,,,,,,0.32
2015-09-24,23.46999931335449,1932.239990234375,0.2694438667107981,,,,,,0.32
2015-09-25,23.6200008392334,1931.3399658203125,0.2694837079105958,,,,,,0.34
2015-09-28,27.6299991607666,1881.77001953125,0.2770094043667363,,,,,,0.32
2015-09-29,26.82999992370605,1884.0899658203125,0.2761772271366038,,,,,,0.32
2015-09-30,24.5,1920.030029296875,0.2838314034212171,,,,,,0.34
2015-10-01,22.549999237060547,1923.8199462890625,0.2836646227574475,0.12,237.733,0.7,5.0,12211.2,0.34
2015-10-02,20.940000534057617,1951.3599853515625,0.2819833596663593,,,,,,0.33
2015-10-05,19.540000915527344,1987.050048828125,0.2719800786191665,,,,,,0.31
2015-10-06,19.399999618530277,1979.9200439453125,0.2448601553483757,,,,,,0.32
2015-10-07,18.399999618530277,1995.8299560546875,0.2412291706680004,,,,,,0.32
2015-10-08,17.420000076293945,2013.4300537109373,0.2158352997602861,,,,,,0.33
2015-10-09,17.079999923706055,2014.8900146484373,0.2045458553613173,,,,,,0.31
2015-10-12,16.170000076293945,2017.4599609375,0.2045570967409038,,,,,,
2015-10-13,17.670000076293945,2003.68994140625,0.2040113840899053,,,,,,0.31
2015-10-14,18.030000686645508,1994.239990234375,0.1837677233361232,,,,,,0.32
2015-10-15,16.049999237060547,2023.8599853515625,0.1812793767016674,,,,,,0.31
2015-10-16,15.050000190734863,2033.1099853515625,0.1815221865808902,,,,,,0.31
2015-10-19,14.979999542236328,2033.6600341796875,0.1744966020842874,,,,,,0.3
2015-10-20,15.75,2030.77001953125,0.1603027502180579,,,,,,0.3
2015-10-21,16.700000762939453,2018.93994140625,0.1553839541925021,,,,,,0.31
2015-10-22,14.449999809265137,2052.510009765625,0.1612533265099357,,,,,,0.32
2015-10-23,14.460000038146973,2075.14990234375,0.163330778964156,,,,,,0.31
2015-10-26,15.289999961853027,2071.179931640625,0.1627535724059738,,,,,,0.3
2015-10-27,15.43000030517578,2065.889892578125,0.1599493220501617,,,,,,0.29
2015-10-28,14.329999923706056,2090.35009765625,0.1614279259202519,,,,,,0.28
2015-10-29,14.609999656677246,2089.409912109375,0.1610703384623362,,,,,,0.26
2015-10-30,15.06999969482422,2079.360107421875,0.1533194165351858,,,,,,0.25
2015-11-02,14.149999618530272,2104.050048828125,0.1558038699599058,,,,,,0.25
2015-11-03,14.539999961853027,2109.7900390625,0.1495167846256901,,,,,,0.27
2015-11-04,15.510000228881836,2102.31005859375,0.1500003772106802,,,,,,0.29
2015-11-05,15.050000190734863,2099.929931640625,0.1493487643829698,,,,,,0.29
2015-11-06,14.329999923706056,2099.199951171875,0.1493265581316667,,,,,,0.26
2015-11-09,16.520000457763672,2078.580078125,0.1286937299501167,,,,,,0.22
2015-11-10,15.289999961853027,2081.719970703125,0.1286564849752566,,,,,,0.23
2015-11-11,16.059999465942383,2075.0,0.1209967039776213,,,,,,
2015-11-12,18.3700008392334,2045.969970703125,0.1302301307973074,,,,,,0.22
2015-11-13,20.07999992370605,2023.0400390625,0.1304124621812773,,,,,,0.23
2015-11-16,18.15999984741211,2053.18994140625,0.1268857989548936,,,,,,0.21
2015-11-17,18.84000015258789,2050.43994140625,0.1263264110128105,,,,,,0.23
2015-11-18,16.850000381469727,2083.580078125,0.1322078171298166,,,,,,0.25
2015-11-19,16.989999771118164,2081.239990234375,0.1305344683391867,,,,,,0.27
2015-11-20,15.470000267028809,2089.169921875,0.1307558634559409,,,,,,0.27
2015-11-23,15.619999885559082,2086.590087890625,0.130952241141999,,,,,,0.25
2015-11-24,15.93000030517578,2089.139892578125,0.1287483801189826,,,,,,0.24
2015-11-25,15.1899995803833,2088.8701171875,0.12752775815077,,,,,,0.22
2015-11-27,15.119999885559082,2090.110107421875,0.1211671313792766,,,,,,0.24
2015-11-30,16.1299991607666,2080.409912109375,0.1218154732099358,,,,,,0.2
2015-12-01,14.670000076293944,2102.6298828125,0.1251174433214185,0.24,237.761,,5.0,12361.5,0.21
2015-12-02,15.90999984741211,2079.510009765625,0.1298112879298445,,,,,,0.23
2015-12-03,18.11000061035156,2049.6201171875,0.1358398594891386,,,,,,0.24
2015-12-04,14.8100004196167,2091.68994140625,0.1402501443309037,,,,,,0.24
2015-12-07,15.84000015258789,2077.070068359375,0.1383927083583638,,,,,,0.19
2015-12-08,17.600000381469727,2063.590087890625,0.1395923842109372,,,,,,0.22
2015-12-09,19.61000061035156,2047.6199951171875,0.1411889886792169,,,,,,0.23
2015-12-10,19.34000015258789,2052.22998046875,0.136713530359284,,,,,,0.26
2015-12-11,24.38999938964844,2012.3699951171875,0.1472149420738407,,,,,,0.29
2015-12-14,22.729999542236328,2021.93994140625,0.147791649472378,,,,,,0.26
2015-12-15,20.950000762939453,2043.4100341796875,0.1468915704050545,,,,,,0.28
2015-12-16,17.860000610351562,2073.070068359375,0.1532779007447151,,,,,,0.26
2015-12-17,18.940000534057617,2041.8900146484373,0.1587591462095692,,,,,,0.34
2015-12-18,20.700000762939453,2005.550048828125,0.1661260138485436,,,,,,0.4
2015-12-21,18.700000762939453,2021.1500244140625,0.1682624997526714,,,,,,0.35
2015-12-22,16.600000381469727,2038.969970703125,0.1686415730363711,,,,,,0.38
2015-12-23,15.56999969482422,2064.2900390625,0.1727336187600872,,,,,,0.4
2015-12-24,15.739999771118164,2060.989990234375,0.1725517480551406,,,,,,0.4
2015-12-28,16.90999984741211,2056.5,0.167656588580281,,,,,,
2015-12-29,16.079999923706055,2078.360107421875,0.1666601198394441,,,,,,0.38
2015-12-30,17.290000915527344,2063.360107421875,0.1628582414657636,,,,,,0.4
2015-12-31,18.209999084472656,2043.93994140625,0.1651918737473357,,,,,,0.45
2016-01-04,20.700000762939453,2012.6600341796875,0.1635160894717243,,,,,,0.39
2016-01-05,19.34000015258789,2016.7099609375,0.1637649401186406,,,,,,0.42
2016-01-06,20.59000015258789,1990.260009765625,0.1667664250018281,,,,,,0.41
2016-01-07,24.989999771118164,1943.0899658203125,0.1786695271129447,,,,,,0.42
2016-01-08,27.01000022888184,1922.030029296875,0.1800114039847921,,,,,,0.42
2016-01-11,24.299999237060547,1923.6700439453125,0.1801563946796929,,,,,,0.41
2016-01-12,22.46999931335449,1938.6800537109373,0.1824912777076712,,,,,,0.41
2016-01-13,25.21999931335449,1890.280029296875,0.193779433686004,,,,,,0.4
2016-01-14,23.950000762939453,1921.8399658203125,0.1982344094791127,,,,,,0.37
2016-01-15,27.020000457763672,1880.3299560546875,0.2042794301355287,,,,,,0.39
2016-01-19,26.049999237060547,1881.3299560546875,0.2017921398596002,,,,,,0.36
2016-01-20,27.59000015258789,1859.3299560546875,0.1907713068203881,,,,,,0.36
2016-01-21,26.690000534057617,1868.989990234375,0.1922900767321451,,,,,,0.34
2016-01-22,22.34000015258789,1906.9000244140625,0.2039074473477915,,,,,,0.32
2016-01-25,24.149999618530277,1877.0799560546875,0.2069175294095663,,,,,,0.31
2016-01-26,22.5,1903.6300048828125,0.2122488023992976,,,,,,0.31
2016-01-27,23.11000061035156,1882.949951171875,0.2076898303670974,,,,,,0.3
2016-01-28,22.420000076293945,1893.3599853515625,0.2079244906890469,,,,,,0.28
2016-01-29,20.200000762939453,1940.239990234375,0.2191790913950657,,,,,,0.29
2016-02-01,19.979999542236328,1939.3800048828125,0.2138247603219966,0.38,237.336,,4.9,12557.6,0.27
2016-02-02,21.979999542236328,1903.030029296875,0.216025081934672,,,,,,0.28
2016-02-03,21.649999618530277,1912.530029296875,0.2118343389643535,,,,,,0.29
2016-02-04,21.84000015258789,1915.449951171875,0.2102248148879643,,,,,,0.33
2016-02-05,23.3799991607666,1880.050048828125,0.2132199637021889,,,,,,0.33
2016-02-08,26.0,1853.43994140625,0.2108363004946358,,,,,,0.3
2016-02-09,26.540000915527344,1852.2099609375,0.2109269549597811,,,,,,0.32
2016-02-10,26.290000915527344,1851.8599853515625,0.2111114264183117,,,,,,0.31
2016-02-11,28.13999938964844,1829.0799560546875,0.2083097173604668,,,,,,0.34
2016-02-12,25.399999618530277,1864.780029296875,0.219042367159313,,,,,,0.33
2016-02-16,24.11000061035156,1895.5799560546875,0.2255250055611444,,,,,,0.32
2016-02-17,22.309999465942383,1926.8199462890625,0.2285295092609059,,,,,,0.32
2016-02-18,21.63999938964844,1917.8299560546875,0.2284949411252721,,,,,,0.32
2016-02-19,20.530000686645508,1917.780029296875,0.2258842097086935,,,,,,0.32
2016-02-22,19.3799991607666,1945.5,0.2197519469543352,,,,,,0.29
2016-02-23,20.979999542236328,1921.27001953125,0.220501727066932,,,,,,0.31
2016-02-24,20.71999931335449,1929.800048828125,0.2208557320839689,,,,,,0.3
2016-02-25,19.11000061035156,1951.699951171875,0.2221516064554837,,,,,,0.32
2016-02-26,19.809999465942383,1948.050048828125,0.2090062687647915,,,,,,0.32
2016-02-29,20.549999237060547,1932.22998046875,0.2052441435924785,,,,,,0.3
2016-03-01,17.700000762939453,1978.3499755859373,0.2054684833229923,0.36,238.08,,5.0,12620.2,0.3
2016-03-02,17.09000015258789,1986.449951171875,0.2055404352033618,,,,,,0.28
2016-03-03,16.700000762939453,1993.4000244140625,0.2014889890459784,,,,,,0.37
2016-03-04,16.860000610351562,1999.989990234375,0.2013356509001524,,,,,,0.35
2016-03-07,17.350000381469727,2001.760009765625,0.1940282937116057,,,,,,0.32
2016-03-08,18.670000076293945,1979.260009765625,0.1910102367024511,,,,,,0.35
2016-03-09,18.34000015258789,1989.260009765625,0.1877092699062277,,,,,,0.33
2016-03-10,18.049999237060547,1989.5699462890625,0.1840660408190653,,,,,,0.32
2016-03-11,16.5,2022.18994140625,0.1885658864747942,,,,,,0.31
2016-03-14,16.920000076293945,2019.6400146484373,0.1762713443069954,,,,,,0.3
2016-03-15,16.84000015258789,2015.9300537109373,0.1764439967068703,,,,,,0.3
2016-03-16,14.989999771118164,2027.219970703125,0.1661600549010621,,,,,,0.33
2016-03-17,14.4399995803833,2040.5899658203125,0.1664620003288399,,,,,,0.33
2016-03-18,14.020000457763672,2049.580078125,0.166567537920835,,,,,,0.33
2016-03-21,13.789999961853027,2051.60009765625,0.1545746329463445,,,,,,0.31
2016-03-22,14.170000076293944,2049.800048828125,0.1463728071544017,,,,,,0.33
2016-03-23,14.9399995803833,2036.7099609375,0.1486758588601578,,,,,,0.33
2016-03-24,14.739999771118164,2035.93994140625,0.1487144609925524,,,,,,0.34
2016-03-28,15.239999771118164,2037.050048828125,0.1415629469680643,,,,,,
2016-03-29,13.81999969482422,2055.010009765625,0.1343425859618075,,,,,,0.4
2016-03-30,13.5600004196167,2063.949951171875,0.1284211646538533,,,,,,0.43
2016-03-31,13.949999809265137,2059.739990234375,0.1224461814967734,,,,,,0.42
2016-04-01,13.100000381469728,2072.780029296875,0.121186864392253,0.37,238.992,1.3,5.1,12703.7,0.4
2016-04-04,14.119999885559082,2066.1298828125,0.1221381756087621,,,,,,0.4
2016-04-05,15.420000076293944,2045.1700439453125,0.1220512625912151,,,,,,0.4
2016-04-06,14.09000015258789,2066.659912109375,0.1169565966400203,,,,,,0.4
2016-04-07,16.15999984741211,2041.9100341796875,0.1240071206231641,,,,,,0.4
2016-04-08,15.359999656677246,2047.5999755859373,0.1207875798280532,,,,,,0.4
2016-04-11,16.260000228881836,2041.989990234375,0.1210324953314866,,,,,,0.4
2016-04-12,14.850000381469728,2061.719970703125,0.1195876839126116,,,,,,0.41
2016-04-13,13.84000015258789,2082.419921875,0.1034305740202505,,,,,,0.4
2016-04-14,13.720000267028809,2082.780029296875,0.1032762441613378,,,,,,0.41
2016-04-15,13.619999885559082,2080.72998046875,0.103377368606929,,,,,,0.41
2016-04-18,13.350000381469728,2094.340087890625,0.1043029271612524,,,,,,0.41
2016-04-19,13.239999771118164,2100.800048828125,0.1043742791717671,,,,,,0.42
2016-04-20,13.279999732971191,2102.39990234375,0.0970519281381439,,,,,,0.41
2016-04-21,13.949999809265137,2091.47998046875,0.0988084834907603,,,,,,0.41
2016-04-22,13.220000267028809,2091.580078125,0.0988235457707688,,,,,,0.41
2016-04-25,14.079999923706056,2087.7900390625,0.0888621077716968,,,,,,0.38
2016-04-26,13.960000038146973,2091.699951171875,0.0886085591417556,,,,,,0.39
2016-04-27,13.770000457763672,2095.14990234375,0.0881505251064349,,,,,,0.4
2016-04-28,15.220000267028809,2075.81005859375,0.0922491299456744,,,,,,0.42
2016-04-29,15.699999809265137,2065.300048828125,0.0920796287483986,,,,,,0.42
2016-05-02,14.68000030517578,2081.429931640625,0.0938720428769626,,,,,,
2016-05-03,15.600000381469728,2063.3701171875,0.097569688449769,,,,,,0.42
2016-05-04,16.049999237060547,2051.1201171875,0.099148352748249,,,,,,0.44
2016-05-05,15.90999984741211,2050.6298828125,0.0972690288086123,,,,,,0.43
2016-05-06,14.720000267028809,2057.139892578125,0.0976155855535355,,,,,,0.44
2016-05-09,14.56999969482422,2058.68994140625,0.0976208178810956,,,,,,0.39
2016-05-10,13.630000114440918,2084.389892578125,0.1009011576145532,,,,,,0.39
2016-05-11,14.6899995803833,2064.4599609375,0.1042790167804692,,,,,,0.37
2016-05-12,14.40999984741211,2064.110107421875,0.1040973095530764,,,,,,0.36
2016-05-13,15.039999961853027,2046.6099853515625,0.1052264020045914,,,,,,0.35
2016-05-16,14.68000030517578,2066.659912109375,0.1088992730429038,,,,,,0.35
2016-05-17,15.56999969482422,2047.2099609375,0.1083231423976285,,,,,,0.35
2016-05-18,15.949999809265137,2047.6300048828125,0.1037018706231097,,,,,,0.34
2016-05-19,16.329999923706055,2040.0400390625,0.0982280146365528,,,,,,0.35
2016-05-20,15.199999809265137,2052.320068359375,0.099467491093283,,,,,,0.34
2016-05-23,15.81999969482422,2048.0400390625,0.0993233788229188,,,,,,0.31
2016-05-24,14.420000076293944,2076.06005859375,0.1032837740222217,,,,,,0.32
2016-05-25,13.899999618530272,2090.5400390625,0.101118670084591,,,,,,0.34
2016-05-26,13.43000030517578,2090.10009765625,0.1011239968448099,,,,,,0.37
2016-05-27,13.119999885559082,2099.06005859375,0.1017682591514976,,,,,,0.36
2016-05-31,14.1899995803833,2096.949951171875,0.100091103966521,,,,,,0.35
2016-06-01,14.199999809265137,2099.330078125,0.0997381884250443,0.38,240.222,,4.9,12841.1,0.38
2016-06-02,13.630000114440918,2105.260009765625,0.1000545859680019,,,,,,0.4
2016-06-03,13.470000267028809,2099.1298828125,0.0992275231218932,,,,,,0.39
2016-06-06,13.649999618530272,2109.409912109375,0.1001789889124099,,,,,,0.38
2016-06-07,14.050000190734863,2112.1298828125,0.1000133445599095,,,,,,0.38
2016-06-08,14.079999923706056,2119.1201171875,0.1002828322071492,,,,,,0.42
2016-06-09,14.640000343322754,2115.47998046875,0.1004086721866689,,,,,,0.41
2016-06-10,17.030000686645508,2096.070068359375,0.1003627429190284,,,,,,0.41
2016-06-13,20.96999931335449,2079.06005859375,0.1021650245227469,,,,,,0.38
2016-06-14,20.5,2075.320068359375,0.0997464185487196,,,,,,0.38
2016-06-15,20.13999938964844,2071.5,0.0965424202223203,,,,,,0.4
2016-06-16,19.3700008392334,2077.989990234375,0.0951427714654069,,,,,,0.38
2016-06-17,19.40999984741211,2071.219970703125,0.0957336019064751,,,,,,0.38
2016-06-20,18.3700008392334,2083.25,0.0967079809913041,,,,,,0.37
2016-06-21,18.479999542236328,2088.89990234375,0.0969297705651747,,,,,,0.37
2016-06-22,21.170000076293945,2085.449951171875,0.0901706277027161,,,,,,0.37
2016-06-23,17.25,2113.320068359375,0.0933973790395071,,,,,,0.34
2016-06-24,25.76000022888184,2037.4100341796875,0.1416308722682912,,,,,,0.36
2016-06-27,23.850000381469727,2000.5400390625,0.1489549637051853,,,,,,0.36
2016-06-28,18.75,2036.0899658203125,0.1554938859664766,,,,,,0.37
2016-06-29,16.639999389648438,2070.77001953125,0.161039790955708,,,,,,0.39
2016-06-30,15.630000114440918,2098.860107421875,0.1654705567671713,,,,,,0.39
2016-07-01,14.770000457763672,2102.949951171875,0.1649201184330324,0.39,240.101,2.9,4.8,12902.2,0.38
2016-07-05,15.579999923706056,2088.550048828125,0.1657755644406024,,,,,,0.38
2016-07-06,14.960000038146973,2099.72998046875,0.1661156652734819,,,,,,0.39
2016-07-07,14.760000228881836,2097.89990234375,0.1616689971187583,,,,,,0.37
2016-07-08,13.199999809265137,2129.89990234375,0.1663087128854206,,,,,,0.4
2016-07-11,13.539999961853027,2137.159912109375,0.1664718872915777,,,,,,0.36
2016-07-12,13.550000190734863,2152.139892578125,0.167153554543378,,,,,,0.38
2016-07-13,13.039999961853027,2152.429931640625,0.1670740567900522,,,,,,0.37
2016-07-14,12.81999969482422,2163.75,0.1675460589330465,,,,,,0.37
2016-07-15,12.670000076293944,2161.739990234375,0.1675561544372829,,,,,,0.38
2016-07-18,12.4399995803833,2166.889892578125,0.1672015550267598,,,,,,0.38
2016-07-19,11.970000267028809,2163.780029296875,0.1669634556021324,,,,,,0.39
2016-07-20,11.770000457763672,2173.02001953125,0.1672467540581093,,,,,,0.38
2016-07-21,12.739999771118164,2165.169921875,0.167619666721711,,,,,,0.4
2016-07-22,12.020000457763672,2175.030029296875,0.1677959265638436,,,,,,0.4
2016-07-25,12.869999885559082,2168.47998046875,0.1654894006725564,,,,,,0.41
2016-07-26,13.050000190734863,2169.179931640625,0.1631590568288966,,,,,,0.43
2016-07-27,12.829999923706056,2166.580078125,0.1630638861249133,,,,,,0.44
2016-07-28,12.720000267028809,2170.06005859375,0.1627583743713187,,,,,,0.51
2016-07-29,11.869999885559082,2173.60009765625,0.16269379599681,,,,,,0.49
2016-08-01,12.4399995803833,2170.840087890625,0.1622845717815965,0.4,240.545,,4.9,12988.9,0.47
2016-08-02,13.369999885559082,2157.030029296875,0.1633834099962797,,,,,,0.48
2016-08-03,12.859999656677246,2163.7900390625,0.1634216298382503,,,,,,0.5
2016-08-04,12.420000076293944,2164.25,0.1632255428115573,,,,,,0.53
2016-08-05,11.390000343322754,2182.8701171875,0.1607292063137566,,,,,,0.52
2016-08-08,11.5,2180.889892578125,0.1165620518457993,,,,,,0.5
2016-08-09,11.65999984741211,2181.739990234375,0.0995255780884052,,,,,,0.53
2016-08-10,12.050000190734863,2175.489990234375,0.0902997874643904,,,,,,0.54
2016-08-11,11.68000030517578,2185.7900390625,0.0791182779436999,,,,,,0.54
2016-08-12,11.550000190734863,2184.050048828125,0.0711308527323782,,,,,,0.54
2016-08-15,11.8100004196167,2190.14990234375,0.0712359735390116,,,,,,0.49
2016-08-16,12.640000343322754,2178.14990234375,0.0699641855177449,,,,,,0.53
2016-08-17,12.1899995803833,2182.219970703125,0.0689799398858959,,,,,,0.51
2016-08-18,11.43000030517578,2187.02001953125,0.0687157510716566,,,,,,0.52
2016-08-19,11.34000015258789,2183.8701171875,0.0551599025135417,,,,,,0.53
2016-08-22,12.270000457763672,2182.639892578125,0.0547525881429057,,,,,,0.54
2016-08-23,12.380000114440918,2186.89990234375,0.0515639087888009,,,,,,0.53
2016-08-24,13.449999809265137,2175.43994140625,0.0542154280283957,,,,,,0.52
2016-08-25,13.630000114440918,2172.469970703125,0.0523823613755283,,,,,,0.5
2016-08-26,13.649999618530272,2169.0400390625,0.0525311794471298,,,,,,0.5
2016-08-29,12.9399995803833,2180.3798828125,0.0542176408450041,,,,,,
2016-08-30,13.119999885559082,2176.1201171875,0.0543751675263993,,,,,,0.51
2016-08-31,13.420000076293944,2170.949951171875,0.0534509795264427,,,,,,0.51
2016-09-01,13.479999542236328,2170.860107421875,0.0523598776490407,0.4,241.176,,5.0,13047.9,0.51
2016-09-02,11.979999542236328,2179.97998046875,0.052107963575806,,,,,,0.52
2016-09-06,12.020000457763672,2186.47998046875,0.0519119408254394,,,,,,0.52
2016-09-07,11.9399995803833,2186.159912109375,0.0519264469168428,,,,,,0.49
2016-09-08,12.510000228881836,2181.300048828125,0.0522611888457976,,,,,,0.51
2016-09-09,17.5,2127.81005859375,0.0885512009635776,,,,,,0.51
2016-09-12,15.15999984741211,2159.0400390625,0.0989236223991919,,,,,,0.49
2016-09-13,17.850000381469727,2127.02001953125,0.1076175775048408,,,,,,0.49
2016-09-14,18.13999938964844,2125.77001953125,0.1062504512869784,,,,,,0.52
2016-09-15,16.299999237060547,2147.260009765625,0.1101549414760007,,,,,,0.57
2016-09-16,15.369999885559082,2139.159912109375,0.1106195985447693,,,,,,0.57
2016-09-19,15.529999732971191,2139.1201171875,0.107318505578493,,,,,,0.56
2016-09-20,15.920000076293944,2139.760009765625,0.1073505663212718,,,,,,0.57
2016-09-21,13.300000190734863,2163.1201171875,0.1124206413313211,,,,,,0.64
2016-09-22,12.020000457763672,2177.179931640625,0.1138038914673235,,,,,,0.68
2016-09-23,12.289999961853027,2164.68994140625,0.1141052735071387,,,,,,0.67
2016-09-26,14.5,2146.10009765625,0.1166079026691064,,,,,,0.6
2016-09-27,13.100000381469728,2159.929931640625,0.1179916090367739,,,,,,0.59
2016-09-28,12.390000343322754,2171.3701171875,0.1181227474532718,,,,,,0.57
2016-09-29,14.020000457763672,2151.1298828125,0.1209397780590883,,,,,,0.59
2016-09-30,13.289999961853027,2168.27001953125,0.1231728677816255,,,,,,0.57
2016-10-03,13.56999969482422,2161.199951171875,0.1234374555356188,,,,,,0.54
2016-10-04,13.630000114440918,2150.489990234375,0.1241674332898173,,,,,,0.53
2016-10-05,12.989999771118164,2159.72998046875,0.1247486418719237,,,,,,0.55
2016-10-06,12.84000015258789,2160.77001953125,0.1239136102355703,,,,,,0.55
2016-10-07,13.479999542236328,2153.739990234375,0.1241889913492787,,,,,,0.56
2016-10-10,13.380000114440918,2163.659912109375,0.1249093104983483,,,,,,
2016-10-11,15.359999656677246,2136.72998046875,0.1288576925560239,,,,,,0.53
2016-10-12,15.90999984741211,2139.179931640625,0.1288967083100323,,,,,,0.52
2016-10-13,16.690000534057617,2132.550048828125,0.1290033202616759,,,,,,0.59
2016-10-14,16.1200008392334,2132.97998046875,0.1290137737735159,,,,,,0.57
2016-10-17,16.209999084472656,2126.5,0.1283995649421747,,,,,,0.54
