Date,VIX,S&P500,Historical_Volatility,TED_Spread,DBSCAN_Cluster
2016-01-22,0.6568352618814658,-1.0979742284441592,0.613204545067203,0.23385759129832956,0
2016-01-25,0.8989760099428713,-1.1367725893892051,0.6427066528383174,0.17174205716691548,0
2016-01-26,0.6782399547949565,-1.1022287927376344,0.6949589792109576,0.17174205716691548,0
2016-01-27,0.7598455060051807,-1.1291352430706916,0.6502760498225924,0.10962652303550142,0
2016-01-28,0.6675376083382112,-1.1155909326188744,0.6525759785174521,-0.014604545227326394,0
2016-01-29,0.37054730279047854,-1.054596191472446,0.7628834173631746,0.04751098890408734,0
2016-02-01,0.3411156586613788,-1.0557151031286927,0.7104050964675729,-0.07672007935874046,0
2016-02-02,0.6086745752440785,-1.1030094103090258,0.7319706631252432,-0.014604545227326394,0
2016-02-03,0.5645273642144967,-1.090649129154202,0.6908967826747947,0.04751098890408734,0
2016-02-04,0.5899455327357909,-1.0868500706989261,0.6751216802731544,0.2959731254297437,0
2016-02-05,0.7959657658191548,-1.1329082544696685,0.7044774258290348,0.2959731254297437,0
2016-02-08,1.1464680588146812,-1.1675301922901353,0.6811149103241224,0.10962652303550142,0
2016-02-09,1.2187090887707621,-1.1691304980173662,0.6820034235758415,0.23385759129832956,0
2016-02-10,1.1852642241979245,-1.1695858450320515,0.6838114463269077,0.17174205716691548,0
2016-02-11,1.4327560179056689,-1.1992245362767353,0.6563516226837234,0.35808865956115776,0
2016-02-12,1.0662003328070586,-1.1527758054850263,0.7615433697979195,0.2959731254297437,0
2016-02-16,0.8936249642965306,-1.1127025681929694,0.8250803408329322,0.23385759129832956,0
2016-02-17,0.6528217862736613,-1.072056772132883,0.854527774534063,0.23385759129832956,0
2016-02-18,0.5631895390118946,-1.0837534886461457,0.8541889688663155,0.23385759129832956,0
2016-02-19,0.4146945138200613,-1.0838184474633783,0.8286009357055439,0.23385759129832956,0
2016-02-22,0.2608479326537555,-1.047752486253473,0.7684980305531174,0.04751098890408734,0
2016-02-23,0.4748951169527286,-1.0792776831976454,0.7758466985404037,0.17174205716691548,0
2016-02-24,0.44011242717728916,-1.0681794136851972,0.7793163362279489,0.10962652303550142,0
2016-02-25,0.22472767283978137,-1.0396858399765727,0.7920173272912006,0.23385759129832956,0
2016-02-26,0.31837314054528665,-1.0444346630456673,0.6631785909114242,0.23385759129832956,0
2016-02-29,0.4173699090611975,-1.0650178728151838,0.6263056352895566,0.10962652303550142,0
2016-03-01,0.03609865706210392,-1.0050119668670228,0.6285044108614952,0.10962652303550142,0
2016-03-02,-0.0455068941481209,-0.9944732325944546,0.6292096182563207,-0.014604545227326394,0
2016-03-03,-0.09768080122924593,-0.9854306158239226,0.5895009994509188,0.5444352619553995,0
2016-03-04,-0.0762761083157553,-0.9768565284197394,0.5879981173331755,0.42020419369257145,0
2016-03-07,-0.010724204372681907,-0.9745535874664993,0.516377997059304,0.23385759129832956,0
2016-03-08,0.16586463974564922,-1.003827937570029,0.48679772605136057,0.42020419369257145,0
2016-03-09,0.12171742871606643,-0.9908171153017937,0.4544446286365898,0.2959731254297437,0
2016-03-10,0.08292126333282288,-0.9904138623997057,0.41873698513767776,0.23385759129832956,0
2016-03-11,-0.12443679495314265,-0.9479725665136622,0.462840411145413,0.17174205716691548,0
2016-03-14,-0.06824941226421305,-0.9512902308979542,0.3423404046382646,0.10962652303550142,0
2016-03-15,-0.07895175872095836,-0.956117195135945,0.3440325876430853,0.10962652303550142,0
2016-03-16,-0.326443807592769,-0.9414280847950964,0.24323867131778187,0.2959731254297437,0
2016-03-17,-0.40002253516941805,-0.9240326217754061,0.24619806789517748,0.2959731254297437,0
2016-03-18,-0.45620979027631425,-0.9123357464386296,0.24723245212425987,0.2959731254297437,0
2016-03-21,-0.48697913202598214,-0.9097075349286837,0.12968882115841823,0.17174205716691548,0
2016-03-22,-0.4361429225654254,-0.9120495464663718,0.049301926891777,0.2959731254297437,0
2016-03-23,-0.3331328060237432,-0.9290808271684221,0.0718743612079379,0.2959731254297437,0
2016-03-24,-0.3598886721656065,-0.9300826858948384,0.07225270447125368,0.35808865956115776,0
2016-03-28,-0.2929989430199315,-0.9286383448583719,0.002160018243062994,0.35808865956115776,0
2016-03-29,-0.48296578400021073,-0.9052709588881456,-0.06860744396603828,0.7307818643496419,0
2016-03-30,-0.5177483461936165,-0.8936393600156298,-0.12664387154517107,0.9171284667438837,0
2016-03-31,-0.46557443911249147,-0.8991168653670325,-0.18520526402987691,0.8550129326124696,0
2016-04-01,-0.5792869021109186,-0.8821507023057289,-0.1975479537549747,0.7307818643496419,0
2016-04-04,-0.44283192099639934,-0.8908030897023224,-0.18822405976891718,0.7307818643496419,0
2016-04-05,-0.2689185997012381,-0.9180735635295053,-0.18907590272793356,0.7307818643496419,0
2016-04-06,-0.4468452690221705,-0.8901134780044625,-0.23900922044663922,0.7307818643496419,0
2016-04-07,-0.16992183118532697,-0.9223151042948312,-0.16990634746021516,0.7307818643496419,0
2016-04-08,-0.27694542333481353,-0.9149120226594922,-0.20146138069902933,0.7307818643496419,0
2016-04-11,-0.1565438343233786,-0.9222110748931504,-0.19906093997056332,0.7307818643496419,0
2016-04-12,-0.34517285010105636,-0.8965407479696841,-0.21322167755638688,0.7928973984810556,0
2016-04-13,-0.48029013359500794,-0.8696084094038423,-0.3715790869331692,0.7307818643496419,0
2016-04-14,-0.4963436532801259,-0.8691398800374934,-0.3730916889275676,0.7928973984810556,0
2016-04-15,-0.5097216501420743,-0.8718071621318874,-0.37210055837667255,0.7928973984810556,0
2016-04-18,-0.5458420375380811,-0.8540992932601266,-0.36302906874358726,0.7928973984810556,0
2016-04-19,-0.5605578596026313,-0.8456943528983709,-0.3623297407316961,0.8550129326124696,0
2016-04-20,-0.5552066863742586,-0.8436128119236701,-0.43409681714306564,0.7928973984810556,0
2016-04-21,-0.46557443911249147,-0.8578205281935343,-0.41688064686754095,0.7928973984810556,0
2016-04-22,-0.5632333824258009,-0.8576902929120407,-0.41673301999260204,0.7928973984810556,0
2016-04-25,-0.44818309422477176,-0.8626214453752263,-0.514366045063892,0.6065507960868137,0
2016-04-26,-0.46423661390988996,-0.8575343282212764,-0.5168510999069926,0.6686663302182277,0
2016-04-27,-0.4896546548491517,-0.8530456580681408,-0.5213403361455896,0.7307818643496419,0
2016-04-28,-0.29567446584310114,-0.8782083850408102,-0.4811695105013342,0.8550129326124696,0
2016-04-29,-0.23146038710262923,-0.8918827719506068,-0.4828308082622381,0.8550129326124696,0
2016-05-02,-0.367915368217149,-0.8708964681025164,-0.4652631826274125,0.8550129326124696,0
2016-05-03,-0.24483825638254392,-0.8943937717072084,-0.42902219784708423,0.8550129326124696,0
2016-05-04,-0.18463765324987685,-0.9103320289857968,-0.41354955513756714,0.9792440008752977,0
2016-05-05,-0.2033666957581644,-0.9109698642180872,-0.43196899230444197,0.9171284667438837,0
2016-05-06,-0.36256419498877607,-0.9024998062155849,-0.42857235585809117,0.9792440008752977,0
2016-05-09,-0.38263119028169834,-0.9004830652346028,-0.4285210733055215,0.6686663302182277,0
2016-05-10,-0.5083838249394728,-0.8670453155346433,-0.3963701437440615,0.6686663302182277,0
2016-05-11,-0.36657767059658064,-0.8929757953740687,-0.36326341671691076,0.5444352619553995,0
2016-05-12,-0.4040358831951892,-0.8934309835652401,-0.36504434696908206,0.4823197278239855,0
2016-05-13,-0.31975480916179483,-0.9162000813581662,-0.3539780017650225,0.42020419369257145,0
2016-05-16,-0.367915368217149,-0.8901134780044625,-0.31797983461279244,0.42020419369257145,0
2016-05-17,-0.2488517319903485,-0.9154194637867749,-0.3236265472399997,0.42020419369257145,0
2016-05-18,-0.19801552252979174,-0.9148729520750439,-0.3689200824770679,0.35808865956115776,0
2016-05-19,-0.14717931306923482,-0.9247481217060507,-0.42256987870346896,0.42020419369257145,0
2016-05-20,-0.2983501162483042,-0.9087707938430142,-0.41042164910183043,0.35808865956115776,0
2016-05-23,-0.215406867417511,-0.9143394638914624,-0.4118341075146478,0.17174205716691548,0
2016-05-24,-0.4026980579925879,-0.8778831144841044,-0.3730178880268813,0.23385759129832956,0
2016-05-25,-0.4722634375434659,-0.8590434692514617,-0.3942382828177077,0.35808865956115776,0
2016-05-26,-0.5351396910813363,-0.8596158691959772,-0.3941860747214419,0.5444352619553995,0
2016-05-27,-0.5766113792877492,-0.8479582232671627,-0.38787159703787977,0.4823197278239855,0
2016-05-31,-0.43346739974225557,-0.8507036465304528,-0.4043095585288331,0.42020419369257145,0
2016-06-01,-0.432129574539654,-0.8476069056541582,-0.40776851816018883,0.6065507960868137,0
2016-06-02,-0.5083838249394728,-0.8398915769902624,-0.4046674749928316,0.7307818643496419,0
2016-06-03,-0.5297885178529634,-0.8478673762171454,-0.41277359858635154,0.6686663302182277,0
2016-06-06,-0.5057083021163034,-0.8344922128077559,-0.4034481896053746,0.6065507960868137,0
2016-06-07,-0.4521964422505431,-0.8309533072684392,-0.4050716860545916,0.6065507960868137,0
2016-06-08,-0.44818309422477176,-0.8218584375617958,-0.4024304113488907,0.8550129326124696,0
2016-06-09,-0.3732665414455214,-0.8265945547497692,-0.4011970414401925,0.7928973984810556,0
2016-06-10,-0.05353359019966316,-0.8518484464194841,-0.4016471986704508,0.7928973984810556,0
2016-06-13,0.4735572917501266,-0.8739798678036337,-0.3839828609495549,0.6065507960868137,0
2016-06-14,0.4106810382122567,-0.8788459026260727,-0.4076878539156083,0.6065507960868137,0
2016-06-15,0.3625203515748699,-0.8838161256737064,-0.43909055390318597,0.7307818643496419,0
2016-06-16,0.2595103626152208,-0.8753721147275028,-0.4528086478357545,0.6065507960868137,0
2016-06-17,0.26486140826156007,-0.8841804668148604,-0.4470178610767476,0.6065507960868137,0
2016-06-20,0.125730904323871,-0.8685284095085297,-0.43746787666416465,0.5444352619553995,0
2016-06-21,0.140446471224354,-0.861177421985788,-0.43529409542612685,0.5444352619553995,0
2016-06-22,0.5003132854740238,-0.8656660921389235,-0.5015411136389922,0.5444352619553995,0
2016-06-23,-0.024102201234630263,-0.8294047780067779,-0.469915409178142,0.35808865956115776,0
2016-06-24,1.1143610194444455,-0.9281699743155372,0.0028257607333187075,0.4823197278239855,0
2016-06-27,0.8588422745210921,-0.9761408696655808,0.07460989500683586,0.4823197278239855,0
2016-06-28,0.17656698620239453,-0.9298874917961121,0.1386985096361036,0.5444352619553995,0
2016-06-29,-0.10570775244485507,-0.8847658902875254,0.193054465162511,0.6686663302182277,0
2016-06-30,-0.240824908356773,-0.8482183761831219,0.23648083288129917,0.6686663302182277,0
2016-07-01,-0.3558751965578019,-0.8428971531695115,0.2310859331005458,0.6065507960868137,0
2016-07-05,-0.24751390678774696,-0.8616326101769594,0.23947024282691243,0.6065507960868137,0
2016-07-06,-0.3304571556185401,-0.84708659982224,0.24280360424987005,0.6686663302182277,0
2016-07-07,-0.3572130217604034,-0.849467681944376,0.19922137611430552,0.5444352619553995,0
2016-07-08,-0.5659090328310039,-0.8078330506860226,0.2446956827166656,0.7307818643496419,0
2016-07-11,-0.5204239965988195,-0.7983871810134026,0.24629497098095163,0.4823197278239855,0
2016-07-12,-0.519086171396218,-0.7788969946673481,0.2529760581785526,0.6065507960868137,0
2016-07-13,-0.5873137257444946,-0.7785196299980447,0.2521968929471581,0.5444352619553995,0
2016-07-14,-0.6167452422915606,-0.7637912902492343,0.25682303197095757,0.5444352619553995,0
2016-07-15,-0.6368121100024502,-0.7664064782310308,0.2569219789922923,0.6065507960868137,0
2016-07-18,-0.6675814517521178,-0.7597060318217007,0.25344651559623527,0.6065507960868137,0
2016-07-19,-0.7304577052899882,-0.7637522196647862,0.2511128799207163,0.6686663302182277,0
2016-07-20,-0.7572135714318514,-0.7517302325948179,0.2538895157094072,0.6065507960868137,0
2016-07-21,-0.6274475887483062,-0.7619438551341938,0.25754446908443385,0.7307818643496419,0
2016-07-22,-0.7237687068590141,-0.7491150446130215,0.2592720089825486,0.7307818643496419,0
2016-07-25,-0.6100562438605867,-0.7576371967281212,0.23666552383526362,0.7928973984810556,0
2016-07-26,-0.585975900541893,-0.7567265026987503,0.21382559661451886,0.9171284667438837,0
2016-07-27,-0.6154074170889591,-0.7601091259002747,0.21289281926561412,0.9792440008752977,0
2016-07-28,-0.6301231115714758,-0.755581385162691,0.20989846878117077,1.4140527397951959,0
2016-07-29,-0.7438357021519366,-0.7509755032562112,0.20926552983620525,1.2898216715323678,0
2016-08-01,-0.6675814517521178,-0.7545665029081253,0.20525468340344719,1.1655906032695398,0
2016-08-02,-0.5431665147149117,-0.7725345246958452,0.21602450388252373,1.2277061374009537,0
2016-08-03,-0.6113940690631882,-0.7637391961366369,0.21639910028012038,1.351937205663782,0
2016-08-04,-0.6702569745752877,-0.7631407491358225,0.21447723221297432,1.5382838080580241,0
2016-08-05,-0.8080497808924083,-0.7389144456017948,0.19001039480467466,1.4761682739266102,0
2016-08-08,-0.7933340864098919,-0.7414908806461712,-0.24287619244300296,1.351937205663782,0
2016-08-09,-0.7719293934964012,-0.74038483369456,-0.40985233279914296,1.5382838080580241,0
2016-08-10,-0.7197553588332429,-0.7485165976122071,-0.5002752062217174,1.6003993421894382,0
2016-08-11,-0.7692537430911984,-0.735115387146519,-0.6098662712336307,1.6003993421894382,0
2016-08-12,-0.7866450879789177,-0.7373792575153109,-0.6881518045055012,1.6003993421894382,0
2016-08-15,-0.7518623982034788,-0.7294428465199041,-0.6871215052303856,1.2898216715323678,0
2016-08-16,-0.6408254580282211,-0.7450558332417866,-0.6995864236264309,1.5382838080580241,0
2016-08-17,-0.7010263163249553,-0.7397603396374469,-0.7092331110283475,1.4140527397951959,0
2016-08-18,-0.8026986076640359,-0.7335150814192883,-0.7118224513551741,1.4761682739266102,0
2016-08-19,-0.8147387793233826,-0.7376133633749713,-0.8446846447714599,1.5382838080580241,0
2016-08-22,-0.6903238422861766,-0.73921398674923,-0.8486767726313035,1.6003993421894382,0
2016-08-23,-0.6756081478036601,-0.7336713637570805,-0.8799293298778196,1.5382838080580241,0
2016-08-24,-0.5324641682581664,-0.7485817152529539,-0.8539415312868448,1.4761682739266102,0
2016-08-25,-0.5083838249394728,-0.7524458913489764,-0.8719075962759981,1.351937205663782,0
2016-08-26,-0.5057083021163034,-0.7569085144458133,-0.8704490158464372,1.351937205663782,0
2016-08-29,-0.6006917226064429,-0.7421544452877323,-0.8539198432555157,1.351937205663782,0
2016-08-30,-0.5766113792877492,-0.7476967506328537,-0.8523759088922754,1.4140527397951959,0
2016-08-31,-0.5364775162839378,-0.7544235617455104,-0.8614339655883824,1.4140527397951959,0
2016-09-01,-0.5284508202323953,-0.7545404558518266,-0.8721279614714712,1.4140527397951959,0
2016-09-02,-0.7291200076694201,-0.7426747511196505,-0.8745969958649219,1.4761682739266102,0
2016-09-06,-0.7237687068590141,-0.7342177166452974,-0.876518233953526,1.4761682739266102,0
2016-09-07,-0.7344711808977927,-0.7346341518990489,-0.8763760583373342,1.2898216715323678,0
2016-09-08,-0.6582168029159406,-0.7409572336390756,-0.8730952200542368,1.4140527397951959,0
2016-09-09,0.009342663338207198,-0.8105521092459859,-0.5174132730037501,1.4140527397951959,0
2016-09-12,-0.30370128947667685,-0.7699193367140488,-0.41575215919993397,1.2898216715323678,0
2016-09-13,0.05616552477299302,-0.8115800150287009,-0.3305418575469434,1.2898216715323678,0
2016-09-14,0.09496143499217018,-0.8132063678122303,-0.34394119490331826,1.4761682739266102,0
2016-09-15,-0.1511927886770394,-0.7852461234636735,-0.3056729058720626,1.7867459445836797,0
2016-09-16,-0.27560759813221203,-0.7957850165597554,-0.30111875663689563,1.7867459445836797,0
2016-09-19,-0.2542029052187214,-0.7958367930253248,-0.3334730906566565,1.7246304104522663,0
2016-09-20,-0.20202887055556312,-0.79500424016485,-0.333158860190752,1.7867459445836797,0
2016-09-21,-0.5525310359690555,-0.7646108195815597,-0.2834665606838355,2.221554683503578,0
2016-09-22,-0.7237687068590141,-0.7463178448841621,-0.2699091912336849,2.4700168200292345,0
2016-09-23,-0.687648319463007,-0.7625683491913069,-0.26695531647664134,2.407901285897821,0
2016-09-26,-0.39199571153584234,-0.7867552644938587,-0.24242680405330486,1.973092546977922,0
2016-09-27,-0.5792869021109186,-0.7687615132968681,-0.2288649630321219,1.910977012846508,0
2016-09-28,-0.6742703226010586,-0.7538768912102655,-0.22757966262600174,1.7867459445836797,0
2016-09-29,-0.45620979027631425,-0.7802111004223209,-0.19996967099729346,1.910977012846508,0
2016-09-30,-0.553868861171657,-0.7579103731722296,-0.1780829408999696,1.7867459445836797,0
2016-10-03,-0.5164106485730482,-0.76710911345704,-0.1754896905257174,1.6003993421894382,0
2016-10-04,-0.5083838249394728,-0.7810436532827957,-0.16833510738382707,1.5382838080580241,0
2016-10-05,-0.5940027241754687,-0.7690216662128272,-0.16263862540263835,1.6625148763208522,0
2016-10-06,-0.6140695918863578,-0.7676684898734063,-0.17082285188630522,1.6625148763208522,0
2016-10-07,-0.5284508202323953,-0.7768151360456191,-0.16812381474113036,1.7246304104522663,0
2016-10-10,-0.5418286895123102,-0.7639085020025785,-0.1610638965298245,1.7246304104522663,0
2016-10-11,-0.27694542333481353,-0.7989465574297688,-0.12236541901443117,1.5382838080580241,0
2016-10-12,-0.2033666957581644,-0.7957589695034567,-0.12198302180535014,1.4761682739266102,0
2016-10-13,-0.09901862643184746,-0.8043849921967233,-0.12093810767260256,1.910977012846508,0
2016-10-14,-0.17527287683166617,-0.803825615780357,-0.12083565178383922,1.7867459445836797,0
2016-10-17,-0.1632329603363862,-0.8122566031984114,-0.1268555724253098,1.6003993421894382,0
2016-10-18,-0.28764776979155887,-0.7952122989682118,-0.11570084077984046,1.6003993421894382,0
2016-10-19,-0.4040358831951892,-0.789110299559696,-0.1131302731019019,1.6003993421894382,0
2016-10-20,-0.4923303052543548,-0.7929484285994199,-0.11379845391592566,1.6003993421894382,0
2016-10-21,-0.5471798627406829,-0.7931828521061083,-0.3260705111861256,1.6625148763208522,0
2016-10-24,-0.5899892485676641,-0.7799506298593338,-0.4044483905569505,1.6625148763208522,0
2016-10-25,-0.5311263430555649,-0.7905806876524613,-0.49706251051894984,1.6625148763208522,0
2016-10-26,-0.42677840131128136,-0.7954336989467509,-0.49553356578112434,1.7246304104522663,0
2016-10-27,-0.27694542333481353,-0.8037474746114609,-0.5402760337133562,1.973092546977922,0
2016-10-28,-0.1659083555775224,-0.8123738149517556,-0.5424065929413643,1.973092546977922,0
2016-10-31,-0.049520369755925456,-0.8127121090366108,-0.5424185380963182,1.6003993421894382,0
2016-11-01,0.15114881768109933,-0.8314866366285067,-0.5220524023335961,1.5382838080580241,0
2016-11-02,0.25282123660221323,-0.8494155878317786,-0.5726369518099219,1.4761682739266102,0
2016-11-03,0.6220525721060264,-0.8614896690143444,-0.5980126202576371,1.4140527397951959,0
2016-11-04,0.6795777799975585,-0.8660174097519282,-0.6084357847478907,1.4140527397951959,0
2016-11-07,0.17121568539198842,-0.805725145007995,-0.3896560374997647,1.2277061374009537,0
2016-11-08,0.175229160999793,-0.7952643930808092,-0.4017377423272004,1.041359535006712,0
2016-11-09,-0.4080492312209603,-0.7644288078344967,-0.361419227948985,1.041359535006712,0
2016-11-10,-0.3598886721656065,-0.7589382789549447,-0.39666485289962233,0.9171284667438837,0
2016-11-11,-0.4361429225654254,-0.7628805962198635,-0.42205309898626764,0.9171284667438837,0
2016-11-14,-0.3946713619410454,-0.7632058667765693,-0.4266981884639314,0.5444352619553995,0
2016-11-15,-0.5431665147149117,-0.742141421759583,-0.4160271809087459,0.7928973984810556,0
2016-11-16,-0.4963436532801259,-0.7466300919127186,-0.42098211480993475,1.041359535006712,0
2016-11-17,-0.5458420375380811,-0.7333848461377948,-0.412932906041457,1.2277061374009537,0
2016-11-18,-0.6127317666837561,-0.7401767748911983,-0.41535951904811924,1.2898216715323678,0
2016-11-21,-0.6702569745752877,-0.7189951181208676,-0.40185338076574617,1.1034750691381259,0
2016-11-22,-0.6715947997778889,-0.7128019540153064,-0.4783897924393386,0.9792440008752977,0
2016-11-23,-0.6689191493726862,-0.7104859895339172,-0.47837387704815454,0.9171284667438837,0
2016-11-25,-0.6809593210320327,-0.6992574847399754,-0.4831120081264486,1.1034750691381259,0
2016-11-28,-0.5725980312619783,-0.7143892362143878,-0.46466249831245243,1.1034750691381259,0
2016-11-29,-0.6060428958348157,-0.7105641307028133,-0.472622933145639,1.041359535006712,0
2016-11-30,-0.5485176879432841,-0.7181752711415142,-0.4781207390912438,1.041359535006712,0
2016-12-01,-0.44952091942737327,-0.728232611343098,-0.47031204547293276,1.1655906032695398,0
2016-12-02,-0.44283192099639934,-0.7271008349822161,-0.4723444058324632,1.1655906032695398,0
2016-12-05,-0.707715187173896,-0.7104990130620665,-0.46174377328730687,1.1034750691381259,0
2016-12-06,-0.7545380486086818,-0.7007148493045912,-0.46551554181214855,1.1034750691381259,0
2016-12-07,-0.6970128407171508,-0.6628271823889161,-0.413826937437508,0.9792440008752977,0
2016-12-08,-0.6408254580282211,-0.656530147705188,-0.41842373457150256,1.041359535006712,0
2016-12-09,-0.7598892218370544,-0.6391735964464319,-0.4208594136647887,0.9171284667438837,0
2016-12-12,-0.6408254580282211,-0.6425174667105362,-0.42787235775017807,1.041359535006712,0
2016-12-13,-0.6301231115714758,-0.6233134803367396,-0.4215537858567731,0.8550129326124696,0
2016-12-14,-0.5672468580336054,-0.647305360364079,-0.41048908455888683,0.9171284667438837,0
2016-12-15,-0.620758590317332,-0.635920890879373,-0.4438473006334852,1.2898216715323678,0
2016-12-16,-0.6996884911223538,-0.6410731256740697,-0.4573633140825918,1.351937205663782,0
2016-12-19,-0.7652403950654271,-0.6352703497659612,-0.4656752572195828,1.1655906032695398,0
2016-12-20,-0.800023084840866,-0.6245624684509657,-0.6642283299110531,1.2277061374009537,0
2016-12-21,-0.8241033005775263,-0.63182260892369,-0.6544814887758366,1.2898216715323678,0
2016-12-22,-0.8026986076640359,-0.6373131378032421,-0.6988123312276724,1.351937205663782,0
2016-12-23,-0.8013609100434677,-0.6336309734542824,-0.6989228125255902,1.2898216715323678,0
2016-12-27,-0.7277821824668186,-0.6270086682138486,-0.7037965562945906,1.2898216715323678,0
2016-12-28,-0.5993538974038414,-0.6516771364108985,-0.6486929298582453,1.2277061374009537,0
2016-12-29,-0.5431665147149117,-0.6525357363276719,-0.6703016077064229,1.6003993421894382,0
2016-12-30,-0.4535342674531446,-0.6661059350122737,-0.6558050398721862,1.351937205663782,0
2017-01-03,-0.6127317666837561,-0.6413853727026263,-0.631901525560602,1.1655906032695398,0
2017-01-04,-0.7465112249751059,-0.6245754919791151,-0.6277791480264703,1.2898216715323678,0
2017-01-05,-0.7705915682937999,-0.6268523858760563,-0.6474444233162164,1.351937205663782,0
2017-01-06,-0.8174144297285854,-0.6164697751177666,-0.6447731475969666,1.2898216715323678,0
2017-01-09,-0.7853072627763162,-0.6269826211575499,-0.6330257515571249,1.4140527397951959,0
2017-01-10,-0.7946719116124934,-0.6269826211575499,-0.6376186405371609,1.4140527397951959,0
2017-01-11,-0.8254411257801278,-0.6186294572613636,-0.6576055511296732,1.4140527397951959,0
2017-01-12,-0.7879829131815193,-0.6249789037047171,-0.6518242838008835,1.4140527397951959,0
2017-01-13,-0.8294546013879324,-0.6195144218814638,-0.6593868751651091,1.351937205663782,0
2017-01-17,-0.7438357021519366,-0.6282967269125227,-0.6621598850814584,1.2277061374009537,0
2017-01-18,-0.6622302785237452,-0.6230923980052285,-0.6623208084825839,1.4140527397951959,0
2017-01-19,-0.6220964155199336,-0.633761208735776,-0.662952879452236,1.5382838080580241,0
2017-01-20,-0.7879829131815193,-0.6238468096968072,-0.6630818087938983,1.6625148763208522,0
2017-01-23,-0.7572135714318514,-0.6317965618673913,-0.7532004695980684,1.5382838080580241,0
2017-01-24,-0.8508592943014228,-0.6124493166839517,-0.7307502392974906,1.5382838080580241,0
2017-01-25,-0.8856418564948286,-0.5886394484036752,-0.7138280361164456,1.6625148763208522,0
2017-01-26,-0.9097221998135223,-0.5908385187787484,-0.7145883558132112,1.6003993421894382,0
2017-01-27,-0.9164111982444962,-0.593427659704246,-0.73679572902003,1.5382838080580241,0
2017-01-30,-0.742497876949335,-0.6113696344356673,-0.7573099554495002,1.4761682739266102,0
2017-01-31,-0.7277821824668186,-0.6140105518267344,-0.7647270136988331,1.4140527397951959,0
2017-02-01,-0.7518623982034788,-0.6131259048536623,-0.7675313918991524,1.5382838080580241,0
2017-02-02,-0.7358088785183611,-0.611434434429386,-0.7693808496700881,1.4761682739266102,0
2017-02-03,-0.864237163581338,-0.5898757306367801,-0.7447332032697896,1.5382838080580241,0
2017-02-06,-0.8107254312976114,-0.5961988123768068,-0.7459329010942537,1.4140527397951959,0
2017-02-07,-0.8214277777543567,-0.5955222242070963,-0.7493843859898255,1.4140527397951959,0
2017-02-08,-0.800023084840866,-0.5934537067605448,-0.7497534927467648,1.351937205663782,0
2017-02-09,-0.8762773352406849,-0.5762791672488515,-0.7339238796561575,1.351937205663782,0
2017-02-10,-0.8802906832664558,-0.5655712859338561,-0.7843140952613813,1.351937205663782,0
2017-02-13,-0.8508592943014228,-0.5497632639367612,-0.7735628824347999,1.4761682739266102,0
2017-02-14,-0.8950065053310058,-0.5376240651134485,-0.7929500000905644,1.351937205663782,0
2017-02-15,-0.7304577052899882,-0.5224405371734667,-0.819911525023781,1.4140527397951959,0
2017-02-16,-0.7585513966344529,-0.5250817722115618,-0.8317880368164875,1.6003993421894382,0
2017-02-17,-0.7946719116124934,-0.5199555844731638,-0.8343708484331881,1.5382838080580241,0
2017-02-21,-0.7839695651557479,-0.5014542333253764,-0.8209288166391651,1.4761682739266102,0
2017-02-22,-0.7612270470396559,-0.5047847624143034,-0.8343419700343282,1.5382838080580241,0
2017-02-23,-0.7652403950654271,-0.5034967037156292,-0.8350765719607619,1.6003993421894382,0
2017-02-24,-0.797347434435663,-0.4989038453372987,-0.8367227274642715,1.6003993421894382,0
2017-02-27,-0.7144041856048703,-0.495768351523584,-0.8461621348769092,1.6625148763208522,0
2017-02-28,-0.6033672454296127,-0.5037181036941683,-0.8344671286780011,1.5382838080580241,0
2017-03-01,-0.6542034548901695,-0.46166703718206337,-0.7460045154931042,1.1655906032695398,0
2017-03-02,-0.7518623982034788,-0.47993428247019043,-0.7095943493890383,0.9792440008752977,0
2017-03-03,-0.8655749887839395,-0.47837272968037975,-0.7260967708078816,0.7307818643496419,0
2017-03-06,-0.8281167761853309,-0.4885342581071584,-0.7130296756191117,0.6065507960868137,0
2017-03-07,-0.800023084840866,-0.4975379631167564,-0.7118386390674893,0.4823197278239855,0
2017-03-08,-0.7451735273545381,-0.5045767036109416,-0.7205888180521102,0.6686663302182277,0
2017-03-09,-0.6863104942604055,-0.5021174803199094,-0.7515586096446634,0.7307818643496419,0
2017-03-10,-0.7719293934964012,-0.4920601401183257,-0.7502904402261344,0.6686663302182277,0
2017-03-13,-0.8134009541207807,-0.4909283637574438,-0.7525038362946911,0.42020419369257145,0
2017-03-14,-0.6863104942604055,-0.5013630686283309,-0.7732179626572928,0.5444352619553995,0
2017-03-15,-0.7759427415221724,-0.4755885534796697,-0.7440141118255134,0.9171284667438837,0
2017-03-16,-0.832130124211102,-0.48063691769619965,-0.7386184246497197,0.9171284667438837,0
2017-03-17,-0.8227656029569582,-0.4847091525955839,-0.7342381890298012,0.9171284667438837,0
2017-03-20,-0.8147387793233826,-0.4909283637574438,-0.7508443043890555,0.7928973984810556,0
2017-03-21,-0.6635679761443133,-0.5292451718079916,-0.6483030553517116,0.7307818643496419,0
2017-03-22,-0.6180829399121289,-0.5234814664843311,-0.6477766135728624,0.7307818643496419,0
2017-03-23,-0.5766113792877492,-0.5267211485232407,-0.6458722913402969,0.7307818643496419,0
